geneID,KO
TRINITY_DN119416_c0_g8,K13159
TRINITY_DN122310_c1_g3,K05724
TRINITY_DN96807_c0_g1,K10405
TRINITY_DN115432_c0_g4,K05096
TRINITY_DN97781_c0_g1,K04585
TRINITY_DN111589_c0_g1,K12026
TRINITY_DN122332_c1_g2,K04988
TRINITY_DN121216_c1_g2,K17917
TRINITY_DN114440_c0_g1,K01251
TRINITY_DN103090_c0_g1,K24342
TRINITY_DN114065_c0_g1,K12301
TRINITY_DN118573_c0_g4,K00139
TRINITY_DN122976_c4_g3,K20230
TRINITY_DN112245_c0_g1,K16479
TRINITY_DN119101_c0_g1,K23628
TRINITY_DN115220_c0_g4,K08857
TRINITY_DN119719_c0_g1,K23424
TRINITY_DN102578_c0_g1,K14764
TRINITY_DN111284_c0_g1,K08190
TRINITY_DN115942_c0_g1,K00274
TRINITY_DN121490_c0_g2,K19328
TRINITY_DN121648_c2_g4,K11968
TRINITY_DN120379_c0_g4,K19199
TRINITY_DN115655_c1_g1,K25473
TRINITY_DN116271_c0_g1,K07427
TRINITY_DN114789_c0_g1,K20471
TRINITY_DN113252_c0_g2,K00149
TRINITY_DN111185_c2_g1,K18655
TRINITY_DN115578_c0_g1,K11674
TRINITY_DN100886_c0_g6,K13748
TRINITY_DN112933_c0_g1,K07414
TRINITY_DN116427_c0_g2,K01136
TRINITY_DN111672_c0_g4,K15595
TRINITY_DN113665_c2_g1,K12301
TRINITY_DN109842_c0_g2,K18398
TRINITY_DN122525_c0_g2,K14463
TRINITY_DN110110_c1_g5,K22827
TRINITY_DN116563_c2_g1,K13049
TRINITY_DN121167_c0_g1,K22656
TRINITY_DN164874_c0_g1,K08585
TRINITY_DN108865_c0_g2,K21773
TRINITY_DN107606_c2_g1,K07426
TRINITY_DN114914_c3_g1,K24764
TRINITY_DN113567_c0_g3,K04194
TRINITY_DN113820_c0_g2,K16060
TRINITY_DN110299_c0_g1,K03138
TRINITY_DN115844_c0_g6,K06560
TRINITY_DN123415_c4_g3,K22754
TRINITY_DN84397_c0_g1,K08175
TRINITY_DN119881_c0_g1,K14590
TRINITY_DN115535_c6_g9,K18134
TRINITY_DN94472_c0_g2,K06496
TRINITY_DN111692_c0_g1,K11997
TRINITY_DN104686_c0_g1,K15377
TRINITY_DN61222_c0_g1,K07377
TRINITY_DN98226_c0_g1,K10273
TRINITY_DN118186_c0_g1,K13118
TRINITY_DN123167_c0_g1,K24183
TRINITY_DN97841_c0_g1,K16759
TRINITY_DN115609_c0_g1,K12301
TRINITY_DN105757_c0_g2,K24496
TRINITY_DN121545_c1_g5,K22611
TRINITY_DN115609_c0_g1,K12301
TRINITY_DN92251_c0_g1,K04615
TRINITY_DN116519_c0_g2,K09228
TRINITY_DN11777_c0_g2,K18808
TRINITY_DN106683_c0_g1,K24746
TRINITY_DN123260_c0_g1,K19027
TRINITY_DN116302_c0_g1,K04508
TRINITY_DN103859_c3_g1,K03424
TRINITY_DN106169_c0_g1,K09407
TRINITY_DN99719_c0_g1,K07542
TRINITY_DN115875_c0_g1,K12337
TRINITY_DN119544_c1_g2,K13780
TRINITY_DN110021_c1_g1,K04688
TRINITY_DN111454_c0_g3,K23088
TRINITY_DN116974_c0_g1,K10391
TRINITY_DN115854_c0_g3,K11643
TRINITY_DN119627_c0_g1,K00922
TRINITY_DN120025_c0_g2,K12382
TRINITY_DN4898_c0_g1,K14683
TRINITY_DN112486_c0_g1,K06641
TRINITY_DN120240_c3_g2,K09407
TRINITY_DN106045_c0_g1,K00232
TRINITY_DN115479_c0_g3,K22544
TRINITY_DN109315_c0_g1,K10478
TRINITY_DN113953_c3_g3,K12654
TRINITY_DN116671_c0_g1,K24937
TRINITY_DN117276_c0_g2,K12076
TRINITY_DN117637_c0_g1,K18808
TRINITY_DN106458_c0_g2,K03714
TRINITY_DN90746_c0_g1,K19511
TRINITY_DN120549_c0_g5,K00213
TRINITY_DN111719_c0_g1,K08574
TRINITY_DN115837_c0_g2,K11206
TRINITY_DN106360_c0_g1,K11995
TRINITY_DN91019_c0_g1,K09224
TRINITY_DN103305_c1_g3,K07466
TRINITY_DN103384_c0_g1,K03035
TRINITY_DN79623_c0_g1,K06781
TRINITY_DN113648_c1_g5,K10478
TRINITY_DN117058_c0_g1,K09228
TRINITY_DN112169_c0_g1,K11997
TRINITY_DN108302_c0_g1,K01285
TRINITY_DN112941_c0_g1,K14209
TRINITY_DN117997_c0_g2,K15449
TRINITY_DN107457_c0_g1,K14997
TRINITY_DN101164_c0_g2,K10314
TRINITY_DN112394_c0_g2,K11810
TRINITY_DN111398_c1_g1,K22754
TRINITY_DN116710_c1_g2,K01206
TRINITY_DN120255_c0_g2,K05305
TRINITY_DN119212_c0_g2,K10699
TRINITY_DN111640_c0_g1,K02214
TRINITY_DN116307_c0_g1,K01267
TRINITY_DN112090_c0_g3,K24942
TRINITY_DN119729_c0_g1,K05285
TRINITY_DN107357_c0_g1,K12259
TRINITY_DN122324_c0_g2,K00142
TRINITY_DN120632_c0_g2,K24456
TRINITY_DN108469_c0_g3,K11583
TRINITY_DN85676_c0_g1,K09396
TRINITY_DN109805_c0_g1,K13151
TRINITY_DN115121_c0_g1,K24497
TRINITY_DN114681_c0_g1,K04944
TRINITY_DN117245_c0_g1,K14621
TRINITY_DN120579_c0_g2,K17550
TRINITY_DN120301_c0_g1,K23820
TRINITY_DN119899_c0_g5,K16771
TRINITY_DN107199_c0_g1,K13748
TRINITY_DN109094_c1_g1,K18403
TRINITY_DN51974_c0_g1,K00502
TRINITY_DN121182_c3_g1,K18808
TRINITY_DN112770_c0_g1,K11583
TRINITY_DN120736_c0_g2,K02187
TRINITY_DN106191_c0_g1,K22647
TRINITY_DN107328_c0_g2,K05728
TRINITY_DN118010_c1_g3,K12310
TRINITY_DN113081_c0_g1,K23789
TRINITY_DN112073_c0_g1,K01349
TRINITY_DN109052_c0_g1,K11426
TRINITY_DN112455_c0_g2,K18595
TRINITY_DN104157_c0_g1,K16061
TRINITY_DN118213_c0_g1,K13710
TRINITY_DN114791_c0_g2,K10890
TRINITY_DN107972_c0_g1,K04887
TRINITY_DN96808_c1_g4,K04976
TRINITY_DN113766_c1_g1,K13675
TRINITY_DN116908_c0_g1,K24637
TRINITY_DN109896_c0_g1,K14797
TRINITY_DN38257_c0_g1,K10314
TRINITY_DN119905_c0_g2,K23957
TRINITY_DN122655_c0_g3,K10356
TRINITY_DN55955_c0_g2,K03231
TRINITY_DN103447_c0_g5,K14387
TRINITY_DN116089_c0_g1,K24483
TRINITY_DN117084_c1_g2,K11806
TRINITY_DN108525_c0_g1,K09669
TRINITY_DN93718_c0_g1,K08175
TRINITY_DN87156_c0_g1,K04194
TRINITY_DN120703_c0_g2,K05110
TRINITY_DN114065_c0_g1,K12301
TRINITY_DN118538_c0_g1,K08518
TRINITY_DN202710_c0_g1,K13834
TRINITY_DN110911_c0_g1,K21124
TRINITY_DN110771_c0_g1,K10268
TRINITY_DN108903_c1_g1,K10314
TRINITY_DN109201_c0_g2,K15047
TRINITY_DN110732_c0_g1,K09228
TRINITY_DN143592_c0_g1,K12196
TRINITY_DN90058_c0_g1,K12026
TRINITY_DN117722_c2_g1,K18752
TRINITY_DN113697_c0_g1,K06030
TRINITY_DN97889_c0_g1,K21988
TRINITY_DN118814_c0_g1,K10260
TRINITY_DN118682_c0_g3,K04585
TRINITY_DN109821_c0_g2,K12026
TRINITY_DN110440_c0_g1,K23600
TRINITY_DN118751_c0_g3,K15779
TRINITY_DN116943_c0_g1,K00604
TRINITY_DN108076_c0_g3,K00255
TRINITY_DN122127_c2_g2,K12353
TRINITY_DN116306_c0_g3,K04468
TRINITY_DN163220_c0_g1,K08957
TRINITY_DN108017_c0_g7,K19721
TRINITY_DN111540_c0_g1,K10226
TRINITY_DN105436_c0_g2,K01251
TRINITY_DN122916_c1_g6,K07377
TRINITY_DN112292_c0_g1,K09881
TRINITY_DN120997_c0_g2,K16939
TRINITY_DN120623_c0_g1,K19678
TRINITY_DN107661_c0_g3,K10477
TRINITY_DN101690_c0_g1,K08010
TRINITY_DN121657_c0_g2,K09228
TRINITY_DN91861_c0_g1,K09365
TRINITY_DN118568_c0_g2,K18966
TRINITY_DN105670_c0_g1,K13858
TRINITY_DN143891_c0_g1,K17261
TRINITY_DN19803_c0_g1,K07374
TRINITY_DN117847_c0_g3,K13783
TRINITY_DN102639_c0_g1,K22762
TRINITY_DN121116_c0_g1,K13711
TRINITY_DN119348_c0_g1,K25139
TRINITY_DN92510_c0_g1,K15157
TRINITY_DN34246_c0_g1,K00698
TRINITY_DN99704_c4_g3,K10380
TRINITY_DN105670_c0_g1,K13858
TRINITY_DN102721_c0_g2,K02186
TRINITY_DN17276_c0_g2,K08057
TRINITY_DN122517_c0_g1,K11854
TRINITY_DN108734_c0_g1,K19001
TRINITY_DN107217_c0_g1,K09228
TRINITY_DN113114_c0_g3,K23499
TRINITY_DN63670_c0_g1,K10477
TRINITY_DN114756_c0_g3,K09355
TRINITY_DN120535_c0_g2,K24222
TRINITY_DN102616_c1_g1,K10478
TRINITY_DN107014_c0_g1,K14995
TRINITY_DN109122_c0_g2,K19467
TRINITY_DN109300_c0_g2,K11089
TRINITY_DN120283_c1_g6,K08524
TRINITY_DN111430_c0_g1,K02684
TRINITY_DN118115_c1_g2,K22037
TRINITY_DN121791_c0_g1,K23714
TRINITY_DN102978_c4_g6,K00789
TRINITY_DN185831_c0_g1,K05546
TRINITY_DN95239_c0_g1,K01218
TRINITY_DN101826_c0_g2,K03257
TRINITY_DN106007_c0_g3,K14620
TRINITY_DN118010_c1_g3,K12310
TRINITY_DN121251_c1_g3,K09183
TRINITY_DN115896_c0_g1,K12026
TRINITY_DN116599_c0_g6,K06057
TRINITY_DN105336_c0_g1,K17102
TRINITY_DN108709_c0_g1,K08669
TRINITY_DN118105_c0_g1,K09503
TRINITY_DN122075_c2_g1,K04368
TRINITY_DN112970_c2_g1,K09228
TRINITY_DN120578_c0_g2,K23504
TRINITY_DN119061_c1_g9,K04239
TRINITY_DN104918_c0_g1,K01940
TRINITY_DN100236_c1_g1,K18201
TRINITY_DN120568_c0_g3,K03083
TRINITY_DN103823_c0_g1,K15443
TRINITY_DN102721_c0_g2,K02186
TRINITY_DN116526_c0_g3,K16302
TRINITY_DN99492_c3_g2,K04261
TRINITY_DN119408_c1_g3,K02156
TRINITY_DN104360_c0_g2,K04194
TRINITY_DN114459_c0_g1,K07588
TRINITY_DN108640_c0_g1,K18740
TRINITY_DN103909_c0_g1,K00899
TRINITY_DN114968_c0_g3,K04399
TRINITY_DN117543_c0_g1,K22371
TRINITY_DN109648_c0_g1,K25059
TRINITY_DN112929_c1_g1,K19862
TRINITY_DN108165_c0_g3,K08743
TRINITY_DN96917_c0_g1,K10280
TRINITY_DN114780_c0_g1,K14677
TRINITY_DN119943_c1_g2,K00472
TRINITY_DN113365_c0_g4,K03644
TRINITY_DN106130_c0_g1,K04491
TRINITY_DN120900_c0_g3,K15447
TRINITY_DN121252_c0_g2,K05628
TRINITY_DN103125_c0_g4,K09680
TRINITY_DN108943_c1_g2,K01204
TRINITY_DN112349_c1_g2,K01301
TRINITY_DN106225_c0_g1,K23164
TRINITY_DN7507_c0_g1,K04809
TRINITY_DN97573_c0_g1,K10408
TRINITY_DN121726_c2_g8,K12968
TRINITY_DN101722_c2_g1,K02186
TRINITY_DN119077_c0_g1,K06069
TRINITY_DN116839_c0_g1,K04808
TRINITY_DN119420_c1_g3,K20125
TRINITY_DN119141_c1_g1,K13717
TRINITY_DN116756_c0_g1,K14634
TRINITY_DN110953_c0_g1,K07508
TRINITY_DN114962_c0_g1,K03136
TRINITY_DN118307_c0_g1,K22733
TRINITY_DN101790_c0_g1,K02432
TRINITY_DN91253_c0_g1,K20216
TRINITY_DN119690_c3_g7,K15168
TRINITY_DN108414_c4_g2,K19788
TRINITY_DN99411_c0_g1,K04194
TRINITY_DN112209_c0_g5,K07819
TRINITY_DN108762_c0_g1,K13091
TRINITY_DN120553_c1_g1,K01265
TRINITY_DN119040_c0_g1,K22937
TRINITY_DN121198_c2_g1,K00461
TRINITY_DN117945_c0_g6,K16603
TRINITY_DN121041_c0_g1,K24733
TRINITY_DN109185_c0_g1,K07984
TRINITY_DN99325_c0_g1,K14963
TRINITY_DN106075_c2_g2,K04725
TRINITY_DN123087_c1_g2,K19001
TRINITY_DN109114_c0_g1,K04261
TRINITY_DN202613_c0_g1,K01872
TRINITY_DN113783_c0_g1,K23424
TRINITY_DN105766_c0_g1,K18808
TRINITY_DN111879_c0_g1,K22037
TRINITY_DN113063_c0_g2,K04194
TRINITY_DN112248_c0_g1,K14216
TRINITY_DN119949_c0_g4,K14440
TRINITY_DN105838_c1_g1,K11416
TRINITY_DN115299_c0_g3,K10308
TRINITY_DN122999_c1_g5,K05099
TRINITY_DN115113_c1_g1,K13207
TRINITY_DN113524_c2_g2,K22470
TRINITY_DN115852_c0_g1,K22037
TRINITY_DN116554_c0_g3,K20198
TRINITY_DN220085_c0_g1,K00161
TRINITY_DN118194_c0_g9,K01613
TRINITY_DN123363_c1_g1,K17849
TRINITY_DN110210_c0_g1,K04194
TRINITY_DN99538_c0_g1,K12035
TRINITY_DN112142_c0_g1,K18808
TRINITY_DN106853_c2_g5,K11416
TRINITY_DN119346_c0_g1,K14616
TRINITY_DN109661_c0_g4,K04280
TRINITY_DN100752_c0_g1,K15015
TRINITY_DN122083_c1_g2,K06233
TRINITY_DN115052_c0_g2,K04194
TRINITY_DN91627_c0_g1,K13208
TRINITY_DN85456_c0_g1,K01107
TRINITY_DN117180_c0_g1,K00902
TRINITY_DN104011_c0_g2,K08374
TRINITY_DN107619_c0_g1,K01785
TRINITY_DN103342_c1_g5,K08672
TRINITY_DN115919_c0_g1,K04430
TRINITY_DN118566_c0_g1,K04239
TRINITY_DN94129_c0_g2,K20840
TRINITY_DN110209_c0_g5,K22754
TRINITY_DN107632_c0_g1,K13699
TRINITY_DN118806_c0_g4,K11436
TRINITY_DN116704_c0_g1,K24751
TRINITY_DN112404_c0_g1,K23820
TRINITY_DN119914_c0_g3,K09228
TRINITY_DN123140_c0_g3,K22125
TRINITY_DN99762_c0_g1,K00306
TRINITY_DN120763_c0_g1,K00232
TRINITY_DN113241_c0_g1,K04194
TRINITY_DN111342_c0_g1,K10105
TRINITY_DN114381_c0_g1,K14523
TRINITY_DN122586_c0_g1,K03255
TRINITY_DN119289_c1_g1,K00718
TRINITY_DN106130_c0_g1,K04491
TRINITY_DN121565_c0_g1,K25554
TRINITY_DN99266_c0_g1,K00030
TRINITY_DN115113_c1_g1,K13207
TRINITY_DN117454_c0_g1,K14843
TRINITY_DN115694_c0_g1,K23001
TRINITY_DN111324_c0_g1,K06776
TRINITY_DN121217_c0_g1,K01115
TRINITY_DN120886_c0_g1,K21988
TRINITY_DN104524_c0_g1,K14389
TRINITY_DN119690_c3_g7,K15168
TRINITY_DN105911_c0_g6,K05195
TRINITY_DN112989_c0_g4,K01052
TRINITY_DN115694_c0_g1,K23001
TRINITY_DN54489_c0_g1,K00665
TRINITY_DN117347_c0_g1,K23354
TRINITY_DN120609_c0_g5,K21421
TRINITY_DN122548_c0_g1,K15259
TRINITY_DN100515_c0_g1,K02575
TRINITY_DN106275_c0_g1,K10339
TRINITY_DN117146_c0_g3,K13421
TRINITY_DN122587_c2_g1,K11251
TRINITY_DN114381_c0_g1,K14523
TRINITY_DN113205_c2_g1,K18740
TRINITY_DN99289_c0_g2,K10703
TRINITY_DN114728_c0_g2,K00798
TRINITY_DN120847_c0_g2,K09428
TRINITY_DN104238_c0_g1,K13175
TRINITY_DN104684_c0_g1,K00070
TRINITY_DN115547_c0_g1,K09441
TRINITY_DN204599_c0_g1,K08272
TRINITY_DN112823_c0_g1,K17307
TRINITY_DN117497_c0_g2,K07195
TRINITY_DN119044_c0_g1,K08202
TRINITY_DN105205_c2_g1,K08679
TRINITY_DN97197_c0_g1,K04151
TRINITY_DN117951_c0_g1,K20296
TRINITY_DN108290_c0_g1,K13343
TRINITY_DN87442_c0_g1,K11140
TRINITY_DN111637_c1_g3,K17253
TRINITY_DN109051_c0_g2,K04397
TRINITY_DN65528_c0_g1,K15381
TRINITY_DN219320_c0_g1,K03097
TRINITY_DN104774_c1_g2,K01045
TRINITY_DN114569_c0_g2,K12646
TRINITY_DN115942_c0_g1,K00274
TRINITY_DN122002_c1_g5,K24677
TRINITY_DN114876_c1_g3,K15102
TRINITY_DN106576_c0_g1,K01084
TRINITY_DN86119_c0_g1,K07442
TRINITY_DN89636_c0_g1,K00019
TRINITY_DN117536_c0_g2,K13026
TRINITY_DN110209_c0_g5,K22754
TRINITY_DN115282_c0_g3,K07426
TRINITY_DN120039_c1_g2,K11140
TRINITY_DN98561_c0_g1,K01867
TRINITY_DN53422_c0_g2,K04739
TRINITY_DN112075_c0_g2,K24889
TRINITY_DN116579_c0_g5,K01915
TRINITY_DN93508_c0_g1,K01384
TRINITY_DN117126_c0_g2,K10582
TRINITY_DN107657_c0_g2,K16455
TRINITY_DN109713_c0_g1,K04280
TRINITY_DN121546_c1_g2,K20131
TRINITY_DN118314_c0_g1,K00070
TRINITY_DN123200_c5_g1,K10357
TRINITY_DN145130_c0_g1,K01895
TRINITY_DN117531_c3_g2,K00461
TRINITY_DN116606_c1_g1,K04919
TRINITY_DN116428_c0_g1,K11153
TRINITY_DN110480_c0_g1,K24754
TRINITY_DN99722_c0_g1,K12390
TRINITY_DN121394_c2_g5,K12482
TRINITY_DN107780_c0_g1,K20189
TRINITY_DN85648_c0_g1,K08811
TRINITY_DN204959_c0_g1,K15043
TRINITY_DN183750_c0_g1,K05236
TRINITY_DN105756_c0_g2,K22825
TRINITY_DN120612_c0_g2,K15259
TRINITY_DN118776_c0_g1,K09510
TRINITY_DN98599_c0_g1,K08202
TRINITY_DN115111_c1_g2,K04598
TRINITY_DN104526_c0_g1,K24627
TRINITY_DN104652_c0_g1,K01158
TRINITY_DN111817_c0_g1,K18398
TRINITY_DN93127_c0_g1,K18162
TRINITY_DN121394_c2_g5,K12482
TRINITY_DN113488_c0_g3,K11805
TRINITY_DN102222_c0_g1,K00934
TRINITY_DN101081_c0_g4,K04924
TRINITY_DN110463_c0_g1,K04280
TRINITY_DN119542_c1_g1,K13524
TRINITY_DN36186_c0_g1,K23600
TRINITY_DN121075_c0_g1,K03234
TRINITY_DN98566_c0_g1,K01446
TRINITY_DN122821_c0_g1,K11540
TRINITY_DN110231_c0_g1,K08104
TRINITY_DN106845_c0_g1,K00503
TRINITY_DN117872_c0_g4,K01204
TRINITY_DN114096_c0_g2,K24068
TRINITY_DN106192_c0_g4,K19914
TRINITY_DN80309_c0_g1,K09091
TRINITY_DN219974_c0_g1,K14010
TRINITY_DN112243_c2_g2,K22990
TRINITY_DN109781_c1_g4,K19995
TRINITY_DN120020_c0_g1,K10776
TRINITY_DN95240_c0_g1,K04267
TRINITY_DN119403_c0_g1,K15423
TRINITY_DN103822_c0_g8,K17256
TRINITY_DN106461_c0_g1,K07189
TRINITY_DN116546_c0_g1,K14835
TRINITY_DN95388_c0_g1,K24049
TRINITY_DN119435_c3_g1,K01206
TRINITY_DN121148_c1_g4,K16578
TRINITY_DN116089_c0_g1,K24483
TRINITY_DN118031_c0_g6,K15430
TRINITY_DN101401_c1_g1,K19682
TRINITY_DN103223_c0_g1,K17807
TRINITY_DN121585_c2_g1,K11140
TRINITY_DN110048_c0_g1,K10837
TRINITY_DN110250_c0_g1,K15085
TRINITY_DN100831_c0_g1,K25427
TRINITY_DN113415_c0_g3,K10478
TRINITY_DN116586_c0_g1,K08187
TRINITY_DN43642_c0_g2,K20547
TRINITY_DN107397_c0_g1,K09228
TRINITY_DN106984_c0_g1,K08376
TRINITY_DN113129_c0_g1,K00261
TRINITY_DN122508_c1_g2,K04883
TRINITY_DN181758_c0_g1,K00884
TRINITY_DN114375_c1_g3,K14216
TRINITY_DN115056_c0_g1,K03575
TRINITY_DN122154_c2_g1,K21989
TRINITY_DN116634_c1_g1,K02186
TRINITY_DN84703_c0_g1,K00272
TRINITY_DN115215_c0_g2,K00718
TRINITY_DN112547_c0_g2,K15175
TRINITY_DN120894_c0_g1,K09269
TRINITY_DN113121_c0_g3,K01349
TRINITY_DN122344_c2_g2,K13937
TRINITY_DN7532_c0_g1,K23209
TRINITY_DN121433_c0_g1,K09257
TRINITY_DN101155_c0_g1,K06215
TRINITY_DN109886_c0_g1,K01444
TRINITY_DN105160_c0_g1,K00273
TRINITY_DN106930_c0_g1,K15421
TRINITY_DN85276_c0_g1,K17256
TRINITY_DN118413_c0_g1,K24982
TRINITY_DN113440_c1_g2,K13026
TRINITY_DN115975_c1_g7,K13211
TRINITY_DN116830_c0_g3,K02311
TRINITY_DN111486_c0_g1,K13676
TRINITY_DN109405_c0_g1,K11726
TRINITY_DN104875_c0_g1,K10104
TRINITY_DN105610_c1_g8,K08743
TRINITY_DN108033_c1_g3,K23553
TRINITY_DN113944_c1_g4,K16779
TRINITY_DN101895_c0_g1,K09312
TRINITY_DN113654_c0_g2,K17767
TRINITY_DN121726_c2_g8,K12968
TRINITY_DN103371_c0_g6,K09207
TRINITY_DN120094_c1_g3,K10158
TRINITY_DN94671_c0_g2,K05692
TRINITY_DN113697_c0_g1,K06030
TRINITY_DN117384_c1_g2,K01365
TRINITY_DN121006_c0_g1,K12471
TRINITY_DN109330_c1_g3,K07553
TRINITY_DN113697_c0_g1,K06030
TRINITY_DN117268_c0_g2,K12818
TRINITY_DN73928_c0_g1,K02186
TRINITY_DN107397_c0_g1,K09228
TRINITY_DN116824_c0_g4,K22864
TRINITY_DN12157_c0_g1,K13126
TRINITY_DN114470_c0_g3,K13342
TRINITY_DN115661_c1_g4,K10477
TRINITY_DN113821_c2_g1,K17608
TRINITY_DN111172_c0_g4,K05955
TRINITY_DN117199_c0_g1,K02175
TRINITY_DN101081_c0_g4,K04924
TRINITY_DN117893_c1_g1,K20101
TRINITY_DN110935_c0_g3,K11153
TRINITY_DN122489_c0_g2,K10358
TRINITY_DN120474_c0_g2,K05657
TRINITY_DN113253_c1_g1,K01025
TRINITY_DN55973_c0_g1,K16342
TRINITY_DN117753_c0_g1,K01896
TRINITY_DN116155_c0_g2,K07963
TRINITY_DN143779_c0_g1,K00011
TRINITY_DN105072_c0_g1,K15084
TRINITY_DN103269_c0_g1,K15273
TRINITY_DN113005_c2_g1,K11163
TRINITY_DN111563_c0_g2,K12886
TRINITY_DN116014_c0_g2,K01867
TRINITY_DN111037_c0_g1,K14008
TRINITY_DN99208_c0_g2,K00049
TRINITY_DN106226_c0_g2,K00078
TRINITY_DN112114_c1_g9,K17989
TRINITY_DN113409_c1_g8,K12795
TRINITY_DN101598_c0_g2,K08467
TRINITY_DN119511_c1_g10,K14355
TRINITY_DN99208_c0_g2,K00049
TRINITY_DN119676_c0_g2,K01081
TRINITY_DN147714_c0_g1,K10082
TRINITY_DN112576_c1_g1,K14216
TRINITY_DN115331_c0_g1,K23330
TRINITY_DN118930_c0_g1,K08574
TRINITY_DN120441_c0_g2,K23294
TRINITY_DN112410_c0_g6,K04811
TRINITY_DN82089_c0_g1,K11714
TRINITY_DN118355_c1_g5,K18334
TRINITY_DN116215_c0_g4,K23362
TRINITY_DN96567_c0_g1,K02956
TRINITY_DN121224_c1_g12,K20289
TRINITY_DN121349_c4_g7,K19600
TRINITY_DN103286_c0_g1,K21752
TRINITY_DN104428_c0_g1,K20411
TRINITY_DN116344_c0_g2,K14163
TRINITY_DN105075_c1_g1,K00049
TRINITY_DN104696_c0_g1,K04702
TRINITY_DN113084_c0_g1,K12307
TRINITY_DN92218_c0_g3,K22888
TRINITY_DN109919_c0_g2,K15537
TRINITY_DN119134_c0_g2,K20173
TRINITY_DN106404_c0_g1,K24931
TRINITY_DN113403_c0_g1,K15100
TRINITY_DN121914_c0_g2,K23901
TRINITY_DN95059_c0_g1,K03246
TRINITY_DN110801_c0_g4,K11416
TRINITY_DN104077_c0_g1,K22721
TRINITY_DN110182_c0_g2,K14216
TRINITY_DN108306_c0_g2,K13247
TRINITY_DN8224_c0_g1,K19511
TRINITY_DN111648_c0_g3,K22721
TRINITY_DN112773_c0_g2,K01259
TRINITY_DN115404_c0_g1,K01763
TRINITY_DN115758_c0_g1,K07299
TRINITY_DN106279_c0_g2,K22523
TRINITY_DN116063_c0_g1,K00718
TRINITY_DN118810_c0_g1,K20183
TRINITY_DN120385_c0_g1,K14354
TRINITY_DN89252_c0_g1,K08031
TRINITY_DN76922_c0_g1,K09519
TRINITY_DN115115_c0_g1,K15451
TRINITY_DN94844_c1_g1,K01672
TRINITY_DN104246_c0_g1,K14715
TRINITY_DN114476_c0_g1,K10667
TRINITY_DN111960_c0_g1,K10776
TRINITY_DN86984_c0_g1,K08099
TRINITY_DN96431_c1_g1,K14613
TRINITY_DN119612_c1_g1,K04936
TRINITY_DN102467_c0_g1,K10892
TRINITY_DN123385_c5_g3,K07424
TRINITY_DN122802_c1_g4,K22381
TRINITY_DN104774_c1_g2,K01045
TRINITY_DN113253_c1_g1,K01025
TRINITY_DN113536_c0_g1,K06537
TRINITY_DN106424_c0_g5,K00022
TRINITY_DN120480_c0_g1,K12869
TRINITY_DN117967_c0_g1,K19754
TRINITY_DN115848_c0_g7,K15614
TRINITY_DN107843_c0_g1,K14530
TRINITY_DN58878_c0_g1,K00797
TRINITY_DN57047_c0_g1,K03424
TRINITY_DN109162_c2_g1,K15104
TRINITY_DN110070_c0_g2,K18066
TRINITY_DN111683_c1_g1,K16060
TRINITY_DN117496_c0_g2,K00649
TRINITY_DN116471_c0_g3,K12373
TRINITY_DN95460_c0_g2,K22077
TRINITY_DN222070_c0_g1,K24141
TRINITY_DN143961_c0_g1,K09597
TRINITY_DN121335_c0_g4,K04498
TRINITY_DN114380_c0_g1,K17254
TRINITY_DN107668_c0_g1,K10522
TRINITY_DN115816_c0_g1,K11427
TRINITY_DN107934_c0_g1,K11166
TRINITY_DN111291_c0_g3,K00008
TRINITY_DN120787_c0_g2,K09624
TRINITY_DN99141_c0_g2,K25477
TRINITY_DN86325_c0_g1,K13124
TRINITY_DN118149_c1_g1,K22754
TRINITY_DN117384_c1_g2,K01365
TRINITY_DN114381_c0_g1,K14523
TRINITY_DN118558_c0_g1,K16546
TRINITY_DN116855_c1_g5,K00911
TRINITY_DN72411_c0_g1,K07375
TRINITY_DN110958_c0_g1,K24732
TRINITY_DN115299_c0_g3,K10308
TRINITY_DN116628_c0_g3,K11141
TRINITY_DN87221_c0_g1,K23284
TRINITY_DN119862_c0_g4,K14708
TRINITY_DN110981_c0_g2,K01074
TRINITY_DN108960_c0_g2,K12898
TRINITY_DN107288_c0_g3,K16342
TRINITY_DN100916_c0_g1,K01054
TRINITY_DN105683_c0_g1,K01053
TRINITY_DN111200_c0_g1,K06106
TRINITY_DN67076_c0_g1,K04585
TRINITY_DN170197_c0_g1,K15172
TRINITY_DN111305_c0_g1,K05768
TRINITY_DN119134_c0_g2,K20173
TRINITY_DN117098_c2_g2,K12404
TRINITY_DN123170_c2_g3,K06820
TRINITY_DN119139_c0_g2,K05619
TRINITY_DN105924_c1_g1,K09228
TRINITY_DN111007_c0_g1,K20362
TRINITY_DN121626_c2_g1,K01229
TRINITY_DN113174_c1_g1,K01025
TRINITY_DN120232_c0_g1,K15042
TRINITY_DN99477_c0_g1,K11665
TRINITY_DN112779_c0_g1,K15304
TRINITY_DN122788_c0_g9,K16777
TRINITY_DN121589_c0_g2,K10696
TRINITY_DN85905_c0_g1,K02187
TRINITY_DN99078_c1_g1,K00718
TRINITY_DN120519_c0_g1,K11832
TRINITY_DN122373_c2_g1,K15728
TRINITY_DN116839_c0_g1,K04808
TRINITY_DN120579_c0_g2,K17550
TRINITY_DN110489_c0_g2,K18932
